371,00:45.2,3850 ,0,0.003769730 ,0.01018970 
372,00:45.3,3855 ,0,0.003827110 ,0.01025730 
373,00:45.3,3860 ,0,0.003885760 ,0.01032560 
374,00:45.4,3865 ,0,0.003945830 ,0.01039470 
375,00:45.5,3870 ,0,0.004007040 ,0.01046420 
376,00:45.6,3875 ,0,0.004069840 ,0.01053470 
377,00:45.7,3880 ,0,0.004133820 ,0.01060580 
378,00:45.8,3885 ,0,0.004199230 ,0.01067740 
379,00:45.9,3890 ,0,0.004266060 ,0.01074980 
380,00:46.0,3895 ,0,0.004334140 ,0.01082270 
381,00:46.0,3900 ,0,0.004403910 ,0.01089630 
382,00:46.1,3905 ,0,0.004474860 ,0.01097040 
383,00:46.2,3910 ,0,0.004547440 ,0.01104510 
384,00:46.3,3915 ,0,0.004621560 ,0.01112040 
385,00:46.4,3920 ,0,0.004697610 ,0.01119660 
386,00:46.5,3925 ,0,0.004775450 ,0.01127350 
387,00:46.6,3930 ,0,0.004854780 ,0.01135100 
388,00:46.6,3935 ,0,0.004936400 ,0.01142930 
389,00:46.7,3940 ,0,0.005019320 ,0.01150800 
390,00:46.8,3945 ,0,0.005104360 ,0.01158730 
391,00:46.9,3950 ,0,0.005191210 ,0.01166720 
392,00:47.0,3955 ,0,0.005279740 ,0.01174750 
393,00:47.1,3960 ,0,0.005369620 ,0.01182800 
394,00:47.2,3965 ,0,0.005461110 ,0.01190870 
395,00:47.2,3970 ,0,0.005554400 ,0.01198980 
396,00:47.4,3975 ,0,0.005649780 ,0.01207110 
397,00:47.5,3980 ,0,0.005747570 ,0.01215340 
398,00:47.5,3985 ,0,0.005847800 ,0.01223640 
399,00:47.6,3990 ,0,0.005950460 ,0.01231990 
400,00:47.7,3995 ,0,0.006055490 ,0.01240390 
401,00:47.8,4000 ,0,0.006163210 ,0.01248850 
402,00:47.9,4005 ,0,0.006273180 ,0.01257350 
403,00:48.0,4010 ,0,0.006385850 ,0.01265890 
404,00:48.1,4015 ,0,0.006501400 ,0.01274480 
405,00:48.2,4020 ,0,0.006619570 ,0.01283110 
406,00:48.2,4025 ,0,0.006740490 ,0.01291780 
407,00:48.3,4030 ,0,0.006864520 ,0.01300490 
408,00:48.4,4035 ,0,0.006991290 ,0.01309220 
409,00:48.5,4040 ,0,0.007121060 ,0.01317960 
410,00:48.6,4045 ,0,0.007253950 ,0.01326730 
411,00:48.7,4050 ,0,0.007389740 ,0.01335500 
412,00:48.8,4055 ,0,0.007529090 ,0.01344290 
413,00:48.8,4060 ,0,0.007671810 ,0.01353090 
414,00:48.9,4065 ,0,0.007817870 ,0.01361890 
415,00:49.0,4070 ,0,0.007967190 ,0.01370680 
416,00:49.1,4075 ,0,0.008120430 ,0.01379460 
417,00:49.2,4080 ,0,0.008277270 ,0.01388210 
418,00:49.3,4085 ,0,0.008437810 ,0.01396930 
419,00:49.4,4090 ,0,0.008602430 ,0.01405670 
420,00:49.5,4095 ,0,0.008771390 ,0.01414350 
421,00:49.6,4100 ,0,0.008944500 ,0.01422990 
422,00:49.7,4105 ,0,0.009120490 ,0.01431520 
423,00:49.7,4110 ,0,0.009300470 ,0.01439980 
424,00:49.8,4115 ,0,0.009484580 ,0.01448360 
425,00:49.9,4120 ,0,0.009672910 ,0.01456640 
426,00:56.9,4125 ,0,0.009843930 ,0.01463770 
427,00:57.0,4130 ,0,0.010041900 ,0.01471930 
428,00:57.1,4135 ,0,0.010244900 ,0.01479960 
429,00:57.2,4140 ,0,0.010453000 ,0.01487860 
430,00:57.3,4145 ,0,0.010666300 ,0.01495620 
431,00:57.4,4150 ,0,0.010885100 ,0.01503220 
432,00:57.5,4155 ,0,0.011109400 ,0.01510670 
433,00:57.5,4160 ,0,0.011339400 ,0.01517910 
434,00:57.6,4165 ,0,0.011575200 ,0.01524940 
435,00:57.7,4170 ,0,0.011816700 ,0.01531720 
436,00:57.8,4175 ,0,0.012064500 ,0.01538270 
437,00:57.9,4180 ,0,0.012318700 ,0.01544530 
438,00:58.0,4185 ,0,0.012579400 ,0.01550500 
439,00:58.1,4190 ,0,0.012846200 ,0.01556140 
440,00:58.2,4195 ,0,0.013118800 ,0.01561430 
441,00:58.3,4200 ,0,0.013399000 ,0.01566320 
442,00:58.4,4205 ,0,0.013685400 ,0.01570810 
443,00:58.5,4210 ,0,0.013977000 ,0.01574850 
444,00:58.5,4215 ,0,0.014275400 ,0.01578410 
445,00:58.6,4220 ,0,0.014580900 ,0.01581480 
446,00:58.7,4225 ,0,0.014892800 ,0.01584000 
447,00:58.8,4230 ,0,0.015211900 ,0.01585960 
448,00:58.9,4235 ,0,0.015539900 ,0.01587250 
449,00:59.0,4240 ,0,0.015872000 ,0.01587920 
450,00:59.1,4245 ,0,0.016212100 ,0.01587900 
